"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition","Additional card grade label",Quantity
International,"Rebel Clash",109/192,109,Falinks,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",110/192,110,"Falinks V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Rebel Clash",111/192,111,Stonjourner,"Rare Holo","Normal Holo",English,Mint,,1
International,"Rebel Clash",112/192,112,Koffing,Common,Normal,English,Mint,,1
International,"Rebel Clash",113/192,113,"Galarian Weezing","Rare Holo","Normal Holo",English,Mint,,1
International,"Rebel Clash",114/192,114,Stunky,Common,Normal,English,Mint,,1
International,"Rebel Clash",115/192,115,Skuntank,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",116/192,116,Spiritomb,Rare,Normal,English,Mint,,1
International,"Rebel Clash",117/192,117,Trubbish,Common,Normal,English,Mint,,1
International,"Rebel Clash",118/192,118,Garbodor,Rare,Normal,English,Mint,,1
International,"Rebel Clash",119/192,119,Vullaby,Common,Normal,English,Mint,,1
International,"Rebel Clash",120/192,120,Mandibuzz,Rare,Normal,English,Mint,,1
International,"Rebel Clash",121/192,121,"Malamar V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Rebel Clash",123/192,123,Impidimp,Common,Normal,English,Mint,,1
International,"Rebel Clash",124/192,124,Morgrem,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",125/192,125,Grimmsnarl,"Rare Holo","Normal Holo",English,Mint,,1
International,"Rebel Clash",126/192,126,"Galarian Meowth",Common,Normal,English,Mint,,1
International,"Rebel Clash",127/192,127,"Galarian Perrserker",Rare,Normal,English,Mint,,1
International,"Rebel Clash",128/192,128,Scizor,Rare,Normal,English,Mint,,1
International,"Rebel Clash",129/192,129,Bronzor,Common,Normal,English,Mint,,1
International,"Rebel Clash",130/192,130,Bronzong,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",131/192,131,Probopass,Rare,Normal,English,Mint,,1
International,"Rebel Clash",132/192,132,Durant,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",133/192,133,Honedge,Common,Normal,English,Mint,,1
International,"Rebel Clash",134/192,134,Doublade,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",135/192,135,Aegislash,Rare,Normal,English,Mint,,1
International,"Rebel Clash",138/192,138,Duraludon,"Rare Holo","Normal Holo",English,Mint,,1
International,"Rebel Clash",139/192,139,Zacian,Rare,Normal,English,Mint,,1
International,"Rebel Clash",140/192,140,Zamazenta,Rare,Normal,English,Mint,,1
International,"Rebel Clash",141/192,141,Snorlax,Rare,Normal,English,Mint,,1
International,"Rebel Clash",142/192,142,Chatot,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",143/192,143,Pidove,Common,Normal,English,Mint,,1
International,"Rebel Clash",144/192,144,Tranquill,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",145/192,145,Unfezant,Rare,Normal,English,Mint,,1
International,"Rebel Clash",146/192,146,Bunnelby,Common,Normal,English,Mint,,1
International,"Rebel Clash",147/192,147,Diggersby,Rare,Normal,English,Mint,,1
International,"Rebel Clash",148/192,148,Hawlucha,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",149/192,149,Stufful,Common,Normal,English,Mint,,1
International,"Rebel Clash",150/192,150,Bewear,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",151/192,151,Skwovet,Common,Normal,English,Mint,,1
International,"Rebel Clash",152/192,152,Greedent,Rare,Normal,English,Mint,,1
International,"Rebel Clash",153/192,153,"Dubwool V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Rebel Clash",154/192,154,"Boss's Orders","Rare Holo","Normal Holo",English,Mint,,1
International,"Rebel Clash",155/192,155,"Burning Scarf",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",156/192,156,"Capacious Bucket",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",157/192,157,"Cursed Shovel",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",158/192,158,Dan,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",159/192,159,"Full Heal",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",160/192,160,"Galar Mine",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",161/192,161,Milo,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",162/192,162,Nugget,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",163/192,163,Oleana,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",164/192,164,"Poké Ball",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",165/192,165,"Scoop Up Net",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",166/192,166,Skyla,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",167/192,167,Sonia,Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",168/192,168,"Tool Scrapper",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",169/192,169,"Training Court",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",170/192,170,"Turffield Stadium",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",171/192,171,"Capture Energy",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",172/192,172,"Horror Psychic Energy",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",173/192,173,"Speed Lightning Energy",Uncommon,Normal,English,Mint,,1
International,"Rebel Clash",174/192,174,"Twin Energy",Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",001/202,1,"Celebi V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",002/202,2,Roselia,Common,Normal,English,Mint,,1
International,"Sword & Shield",003/202,3,Roselia,Common,Normal,English,Mint,,1
International,"Sword & Shield",004/202,4,Roserade,Rare,Normal,English,Mint,,1
International,"Sword & Shield",005/202,5,Cottonee,Common,Normal,English,Mint,,1
International,"Sword & Shield",006/202,6,Whimsicott,Rare,Normal,English,Mint,,1
International,"Sword & Shield",007/202,7,Maractus,Common,Normal,English,Mint,,1
International,"Sword & Shield",008/202,8,Durant,Rare,Normal,English,Mint,,1
International,"Sword & Shield",009/202,9,"Dhelmise V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",010/202,10,Grookey,Common,Normal,English,Mint,,1
International,"Sword & Shield",011/202,11,Grookey,Common,Normal,English,Mint,,1
International,"Sword & Shield",012/202,12,Thwackey,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",013/202,13,Thwackey,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",014/202,14,Rillaboom,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",015/202,15,Rillaboom,Rare,Normal,English,Mint,,1
International,"Sword & Shield",016/202,16,Blipbug,Common,Normal,English,Mint,,1
International,"Sword & Shield",017/202,17,Blipbug,Common,Normal,English,Mint,,1
International,"Sword & Shield",018/202,18,Dottler,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",019/202,19,Orbeetle,Rare,Normal,English,Mint,,1
International,"Sword & Shield",020/202,20,Gossifleur,Common,Normal,English,Mint,,1
International,"Sword & Shield",021/202,21,Eldegoss,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",022/202,22,Vulpix,Common,Normal,English,Mint,,1
International,"Sword & Shield",023/202,23,Ninetales,Rare,Normal,English,Mint,,1
International,"Sword & Shield",024/202,24,"Torkoal V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",025/202,25,"Victini V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",026/202,26,Heatmor,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",027/202,27,Salandit,Common,Normal,English,Mint,,1
International,"Sword & Shield",028/202,28,Salazzle,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",029/202,29,Turtonator,Rare,Normal,English,Mint,,1
International,"Sword & Shield",030/202,30,Scorbunny,Common,Normal,English,Mint,,1
International,"Sword & Shield",031/202,31,Scorbunny,Common,Normal,English,Mint,,1
International,"Sword & Shield",032/202,32,Raboot,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",033/202,33,Raboot,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",034/202,34,Cinderace,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",035/202,35,Cinderace,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",036/202,36,Cinderace,Rare,Normal,English,Mint,,1
International,"Sword & Shield",037/202,37,Sizzlipede,Common,Normal,English,Mint,,1
International,"Sword & Shield",038/202,38,Sizzlipede,Common,Normal,English,Mint,,1
International,"Sword & Shield",039/202,39,Centiskorch,Rare,Normal,English,Mint,,1
International,"Sword & Shield",040/202,40,Shellder,Common,Normal,English,Mint,,1
International,"Sword & Shield",041/202,41,Cloyster,Rare,Normal,English,Mint,,1
International,"Sword & Shield",042/202,42,Krabby,Common,Normal,English,Mint,,1
International,"Sword & Shield",043/202,43,Krabby,Common,Normal,English,Mint,,1
International,"Sword & Shield",044/202,44,Kingler,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",045/202,45,Goldeen,Common,Normal,English,Mint,,1
International,"Sword & Shield",046/202,46,Goldeen,Common,Normal,English,Mint,,1
International,"Sword & Shield",047/202,47,Seaking,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",048/202,48,Lapras,Rare,Normal,English,Mint,,1
International,"Sword & Shield",049/202,49,"Lapras V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",051/202,51,Qwilfish,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",052/202,52,Mantine,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",053/202,53,"Keldeo V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",054/202,54,Sobble,Common,Normal,English,Mint,,1
International,"Sword & Shield",055/202,55,Sobble,Common,Normal,English,Mint,,1
International,"Sword & Shield",056/202,56,Drizzile,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",057/202,57,Drizzile,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",058/202,58,Inteleon,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",059/202,59,Inteleon,Rare,Normal,English,Mint,,1
International,"Sword & Shield",060/202,60,Chewtle,Common,Normal,English,Mint,,1
International,"Sword & Shield",061/202,61,Drednaw,Rare,Normal,English,Mint,,1
International,"Sword & Shield",062/202,62,Cramorant,Rare,Normal,English,Mint,,1
International,"Sword & Shield",063/202,63,Snom,Common,Normal,English,Mint,,1
International,"Sword & Shield",064/202,64,Frosmoth,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",065/202,65,Pikachu,Common,Normal,English,Mint,,1
International,"Sword & Shield",066/202,66,Raichu,Rare,Normal,English,Mint,,1
International,"Sword & Shield",067/202,67,Chinchou,Common,Normal,English,Mint,,1
International,"Sword & Shield",068/202,68,Chinchou,Common,Normal,English,Mint,,1
International,"Sword & Shield",069/202,69,Lanturn,Rare,Normal,English,Mint,,1
International,"Sword & Shield",070/202,70,Joltik,Common,Normal,English,Mint,,1
International,"Sword & Shield",071/202,71,Galvantula,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",072/202,72,"Tapu Koko V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",073/202,73,Yamper,Common,Normal,English,Mint,,1
International,"Sword & Shield",074/202,74,Yamper,Common,Normal,English,Mint,,1
International,"Sword & Shield",075/202,75,Boltund,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",076/202,76,Boltund,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",077/202,77,Pincurchin,Common,Normal,English,Mint,,1
International,"Sword & Shield",078/202,78,Morpeko,Rare,Normal,English,Mint,,1
International,"Sword & Shield",079/202,79,"Morpeko V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",081/202,81,"Galarian Ponyta",Common,Normal,English,Mint,,1
International,"Sword & Shield",082/202,82,"Galarian Rapidash",Rare,Normal,English,Mint,,1
International,"Sword & Shield",083/202,83,Gastly,Common,Normal,English,Mint,,1
International,"Sword & Shield",084/202,84,Haunter,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",085/202,85,Gengar,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",086/202,86,"Wobbuffet V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",087/202,87,Munna,Common,Normal,English,Mint,,1
International,"Sword & Shield",088/202,88,Musharna,Rare,Normal,English,Mint,,1
International,"Sword & Shield",089/202,89,Sinistea,Common,Normal,English,Mint,,1
International,"Sword & Shield",090/202,90,Polteageist,Rare,Normal,English,Mint,,1
International,"Sword & Shield",091/202,91,"Indeedee V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",092/202,92,Diglett,Common,Normal,English,Mint,,1
International,"Sword & Shield",093/202,93,Dugtrio,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",094/202,94,Hitmonlee,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",095/202,95,Hitmonchan,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",096/202,96,Rhyhorn,Common,Normal,English,Mint,,1
International,"Sword & Shield",097/202,97,Rhyhorn,Common,Normal,English,Mint,,1
International,"Sword & Shield",098/202,98,Rhydon,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",099/202,99,Rhyperior,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",100/202,100,Sudowoodo,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",101/202,101,Baltoy,Common,Normal,English,Mint,,1
International,"Sword & Shield",102/202,102,Baltoy,Common,Normal,English,Mint,,1
International,"Sword & Shield",103/202,103,Claydol,Rare,Normal,English,Mint,,1
International,"Sword & Shield",104/202,104,"Regirock V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",105/202,105,Mudbray,Common,Normal,English,Mint,,1
International,"Sword & Shield",106/202,106,Mudsdale,Rare,Normal,English,Mint,,1
International,"Sword & Shield",107/202,107,Silicobra,Common,Normal,English,Mint,,1
International,"Sword & Shield",108/202,108,Silicobra,Common,Normal,English,Mint,,1
International,"Sword & Shield",109/202,109,Sandaconda,Rare,Normal,English,Mint,,1
International,"Sword & Shield",110/202,110,Sandaconda,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",111/202,111,Clobbopus,Common,Normal,English,Mint,,1
International,"Sword & Shield",112/202,112,Clobbopus,Common,Normal,English,Mint,,1
International,"Sword & Shield",113/202,113,Grapploct,Rare,Normal,English,Mint,,1
International,"Sword & Shield",114/202,114,Stonjourner,Rare,Normal,English,Mint,,1
International,"Sword & Shield",115/202,115,"Stonjourner V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",117/202,117,"Galarian Zigzagoon",Common,Normal,English,Mint,,1
International,"Sword & Shield",118/202,118,"Galarian Linoone",Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",119/202,119,"Galarian Obstagoon","Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",120/202,120,"Sableye V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",121/202,121,Skorupi,Common,Normal,English,Mint,,1
International,"Sword & Shield",122/202,122,Drapion,Rare,Normal,English,Mint,,1
International,"Sword & Shield",123/202,123,Croagunk,Common,Normal,English,Mint,,1
International,"Sword & Shield",124/202,124,Toxicroak,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",125/202,125,Nickit,Common,Normal,English,Mint,,1
International,"Sword & Shield",126/202,126,Thievul,Rare,Normal,English,Mint,,1
International,"Sword & Shield",127/202,127,"Galarian Meowth",Common,Normal,English,Mint,,1
International,"Sword & Shield",128/202,128,"Galarian Perrserker","Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",129/202,129,Mawile,Common,Normal,English,Mint,,1
International,"Sword & Shield",130/202,130,Ferroseed,Common,Normal,English,Mint,,1
International,"Sword & Shield",131/202,131,Ferrothorn,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",132/202,132,"Galarian Stunfisk",Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",133/202,133,Pawniard,Common,Normal,English,Mint,,1
International,"Sword & Shield",134/202,134,Bisharp,Uncommon,Normal,English,Mint,,1
International,"Sword & Shield",135/202,135,Corviknight,Rare,Normal,English,Mint,,1
International,"Sword & Shield",136/202,136,Cufant,Common,Normal,English,Mint,,1
International,"Sword & Shield",137/202,137,Copperajah,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",139/202,139,"Zamazenta V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",140/202,140,Snorlax,Rare,Normal,English,Mint,,1
International,"Sword & Shield",141/202,141,"Snorlax V","Holo Rare V","Normal Holo",English,Mint,,1
International,"Sword & Shield",143/202,143,Hoothoot,Common,Normal,English,Mint,,1
International,"Sword & Shield",144/202,144,Noctowl,Rare,Normal,English,Mint,,1
International,"Sword & Shield",145/202,145,Minccino,Common,Normal,English,Mint,,1
International,"Sword & Shield",146/202,146,Minccino,Common,Normal,English,Mint,,1
International,"Sword & Shield",147/202,147,Cinccino,Rare,Normal,English,Mint,,1
International,"Sword & Shield",148/202,148,Oranguru,"Rare Holo","Normal Holo",English,Mint,,1
International,"Sword & Shield",149/202,149,Drampa,Rare,Normal,English,Mint,,1
International,"Sword & Shield",150/202,150,Rookidee,Common,Normal,English,Mint,,1
